path,filename,original_class,class,width,height,mode,file_hash
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (183).jpg,Malignant case (183).jpg,Malignant cases,malignant,512,512,RGB,934c2316e85fab3a712ef861da9ce8c1
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (354).jpg,Normal case (354).jpg,Normal cases,normal,512,512,RGB,754118d1f7932c9b5487d3b795c3c0b5
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (179).jpg,Normal case (179).jpg,Normal cases,normal,512,512,RGB,facc22cc6efe68aa11882eabd71de591
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (21).jpg,Normal case (21).jpg,Normal cases,normal,512,512,RGB,14ef6e94d7275ea69d97ff67c5e21979
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (548).jpg,Malignant case (548).jpg,Malignant cases,malignant,512,512,RGB,1aeadcaf10e66bb1f72ac9c581fd30f6
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (371).jpg,Malignant case (371).jpg,Malignant cases,malignant,512,512,RGB,9377fdd4fe6299856b4aedb40667a76b
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (115).jpg,Malignant case (115).jpg,Malignant cases,malignant,512,512,RGB,1719834a14ad8dd1f8cdfbe5d91eee11
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (29).jpg,Malignant case (29).jpg,Malignant cases,malignant,512,512,RGB,4cf884505dfe8ab58a24855200430c96
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (151).jpg,Normal case (151).jpg,Normal cases,normal,512,512,RGB,0ab77107b78a3f1780c66e74e533234a
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (157).jpg,Malignant case (157).jpg,Malignant cases,malignant,512,512,RGB,16ffbe44d2eaf0fd6a9b106b22928e3a
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (120).jpg,Normal case (120).jpg,Normal cases,normal,512,512,RGB,8435ce076c18a70289f6039c86364c95
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (392).jpg,Normal case (392).jpg,Normal cases,normal,512,512,RGB,1cffcb0465927ea53183c05024da4bd8
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (166).jpg,Malignant case (166).jpg,Malignant cases,malignant,512,512,RGB,ff51bee4586eb2df800e0ddb46aa2e59
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (120).jpg,Malignant case (120).jpg,Malignant cases,malignant,512,512,RGB,0cc7df53cf4131915e8d524c91d33bb2
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (106).jpg,Normal case (106).jpg,Normal cases,normal,512,512,RGB,3ffa31ffd5b3b26bfca80ee818f21db3
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (303).jpg,Malignant case (303).jpg,Malignant cases,malignant,512,512,RGB,677e262f613f433e490e3b85c988935c
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (19).jpg,Normal case (19).jpg,Normal cases,normal,512,512,RGB,01999c7651f123040a7e961a635b0264
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (217).jpg,Normal case (217).jpg,Normal cases,normal,512,512,RGB,04a4063d9117e2d53d04b21435bd4c55
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (268).jpg,Malignant case (268).jpg,Malignant cases,malignant,512,512,RGB,671d5f137b6bfa8857adf04e23b6681a
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (255).jpg,Malignant case (255).jpg,Malignant cases,malignant,623,512,RGB,dc690285dd0ca5df58320d09e7d0bb84
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (251).jpg,Malignant case (251).jpg,Malignant cases,malignant,623,512,RGB,c6fe7e46f25227228fcc743b0c9df82b
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (61).jpg,Normal case (61).jpg,Normal cases,normal,512,512,RGB,c051268bcfba608f2481d6e9a753af1c
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (144).jpg,Malignant case (144).jpg,Malignant cases,malignant,512,512,RGB,65ef94bb4c290ead1f2f6acfff639fea
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (90).jpg,Normal case (90).jpg,Normal cases,normal,512,512,RGB,f7c7086e4c7bea69cbef9078c34204dd
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (49).jpg,Bengin case (49).jpg,Bengin cases,benign,512,512,RGB,2e4931322a6b58f767115509466d992c
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (64).jpg,Bengin case (64).jpg,Bengin cases,benign,512,512,RGB,072e07b5986c5f1c04a74bb6d1ff45db
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (347).jpg,Malignant case (347).jpg,Malignant cases,malignant,512,512,RGB,e0bfecb8f92fd6eaf2a394bc6ffd4c57
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (54).jpg,Malignant case (54).jpg,Malignant cases,malignant,512,512,RGB,08ec1e171b93f46c230cf3aefb24de0d
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (154).jpg,Normal case (154).jpg,Normal cases,normal,512,512,RGB,f98a8ffc1c9be4811422fa9d2701f29f
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (22).jpg,Normal case (22).jpg,Normal cases,normal,512,512,RGB,14d5fbaaa500b580da480fbaa63ca1c2
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (262).jpg,Malignant case (262).jpg,Malignant cases,malignant,512,512,RGB,451b2fb0cab3351d9b39a0df5ad779bc
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (122).jpg,Malignant case (122).jpg,Malignant cases,malignant,512,512,RGB,c45c3b21ca4fa3c9659495f8436de352
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (49).jpg,Malignant case (49).jpg,Malignant cases,malignant,512,512,RGB,c3fa1554e9c73e1b0ef861d4a25b9988
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (413).jpg,Malignant case (413).jpg,Malignant cases,malignant,512,512,RGB,acd5ba1ec3298dc6e2c4ed2ebf2c0ebb
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (127).jpg,Normal case (127).jpg,Normal cases,normal,512,512,RGB,e58b0045c983f1dd84caa89335771552
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (57).jpg,Normal case (57).jpg,Normal cases,normal,512,512,RGB,931b488f92a9cf7f83efceaf137fbd90
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (387).jpg,Normal case (387).jpg,Normal cases,normal,512,512,RGB,fc7624d8b3011b87f50b201182b53f88
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (375).jpg,Malignant case (375).jpg,Malignant cases,malignant,512,512,RGB,9044ec6b019675ff0a85ef05b0753238
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (288).jpg,Malignant case (288).jpg,Malignant cases,malignant,512,512,RGB,54ef6d239983ed15946d7a9b993a4062
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (247).jpg,Malignant case (247).jpg,Malignant cases,malignant,623,512,RGB,4ecad59090d35b79684db0637c2ef271
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (56).jpg,Malignant case (56).jpg,Malignant cases,malignant,512,512,RGB,c3e86a7580d81d712e0350f65e53bb76
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (31).jpg,Normal case (31).jpg,Normal cases,normal,512,512,RGB,d79c4ba01dcdc699edb4fd263dccca0f
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (119).jpg,Malignant case (119).jpg,Malignant cases,malignant,512,512,RGB,0ffe2ec528e452e671ba50d3bec7230a
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (126).jpg,Normal case (126).jpg,Normal cases,normal,512,512,RGB,5dd5fecd7ed5abfb70f650d3b9b092d1
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (116).jpg,Bengin case (116).jpg,Bengin cases,benign,512,512,RGB,f641480b1ab9c721f84a665971576ce8
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (210).jpg,Normal case (210).jpg,Normal cases,normal,512,512,RGB,c600f8de8f8c41e0fb3c0c50a14b115d
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (113).jpg,Normal case (113).jpg,Normal cases,normal,512,512,RGB,78cd262f9965371e55733f2f4ad8afb0
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (74).jpg,Normal case (74).jpg,Normal cases,normal,512,512,RGB,6224913dce919e085acbb28db831efe5
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (456).jpg,Malignant case (456).jpg,Malignant cases,malignant,512,512,RGB,e5bb29f88fa8613d852eae930f800b35
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (71).jpg,Bengin case (71).jpg,Bengin cases,benign,512,512,RGB,5352be9718c77e63087503e197f9592e
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (48).jpg,Bengin case (48).jpg,Bengin cases,benign,512,512,RGB,33d511b36655eed650b0304d85d5c227
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (117).jpg,Bengin case (117).jpg,Bengin cases,benign,512,512,RGB,c2225e79a0e27e310706434eb0b4d7fd
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (311).jpg,Normal case (311).jpg,Normal cases,normal,512,512,RGB,63e9d316a8fa5c19bfc8da98179ec1f9
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (86).jpg,Bengin case (86).jpg,Bengin cases,benign,512,512,RGB,8b4053b0a704ebde34138366a92c1dc5
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (143).jpg,Normal case (143).jpg,Normal cases,normal,512,512,RGB,f56cae4a8e833672e38c522bd4cda6be
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (222).jpg,Malignant case (222).jpg,Malignant cases,malignant,801,512,RGB,9e77f2d24188a01b7ea095b6b5288bca
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (212).jpg,Normal case (212).jpg,Normal cases,normal,512,512,RGB,b73373e5a18eae2896c1e7ed623209d9
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (328).jpg,Malignant case (328).jpg,Malignant cases,malignant,512,512,RGB,bfdc526e6251af3259581559827c9f0b
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (50).jpg,Normal case (50).jpg,Normal cases,normal,512,512,RGB,abc1b0e33e0bebff5872d85f6e45ea11
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (291).jpg,Malignant case (291).jpg,Malignant cases,malignant,512,512,RGB,170aea66fe941f4cafa800eed1d567cc
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (40).jpg,Bengin case (40).jpg,Bengin cases,benign,512,512,RGB,c0ea7756a38c84d1ec70f5b2f449169d
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (196).jpg,Normal case (196).jpg,Normal cases,normal,512,512,RGB,e31da65a3a46acf70368768d1eb66a59
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (12).jpg,Malignant case (12).jpg,Malignant cases,malignant,512,512,RGB,25f94e549a12ae719938d3a161e713ba
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (522).jpg,Malignant case (522).jpg,Malignant cases,malignant,512,512,RGB,5575b44e20241d9689eb5c79fb2348f4
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (40).jpg,Malignant case (40).jpg,Malignant cases,malignant,512,512,RGB,9f95e9a84140fdc2ee8adf70210f0c9d
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (363).jpg,Malignant case (363).jpg,Malignant cases,malignant,512,512,RGB,3b59c547af99bc99694319952d6abc65
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (213).jpg,Malignant case (213).jpg,Malignant cases,malignant,801,512,RGB,011e567b9e02fec0ee4bcf7711ce4ea0
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (393).jpg,Malignant case (393).jpg,Malignant cases,malignant,512,512,RGB,ca9551a8975bbd84b05daf4d6f52c893
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (5).jpg,Normal case (5).jpg,Normal cases,normal,512,512,RGB,ebb2e69b2e1c0eb45a6f327e9aa2d6a1
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (253).jpg,Normal case (253).jpg,Normal cases,normal,512,512,RGB,c467658a4a205a905a57b6851873fce8
